hi,589.7885869572344,-3.566638327536726,5.6023120349837345,7.683511793375956,7.1299995967704675,4.339083501285359,3.302002108194234,3.70669111146654,3.3814836392957073,3.1664658873634135,1.6749512643311473,0.3087760776455397,0.8862091087550379
hi,559.1048244053864,-9.99821862312224,2.0499552526556464,5.5093720141746125,4.708836749528562,3.7386333208845226,3.11675770107078,3.740947555580753,3.782391959817442,3.916525034876061,2.55158551985771,-0.2545442965404945,-0.6834707204936254
hi,551.8875511488185,-4.9393281613070155,4.263591589782992,6.655483905973844,6.41143122696093,5.208890913121316,4.3645415755578405,3.0136015671764262,3.9284477423854867,3.688937342746719,2.3297840847805915,1.4229262559597888,0.2938234375207678
hi,544.95353605963,-8.477914300071433,2.2530749495485836,3.884081000456895,4.140822342295072,2.686981370231589,3.134866656639911,4.313126822396196,4.676217368119326,3.5142920406143787,2.3602416943805142,0.9043997049376191,1.056415515206007
hi,575.9803735715337,-5.624777206688641,6.219043404490163,7.0451887303214775,7.587205041501543,6.873509506363748,4.21114144797191,3.8815768736849936,4.847808495264237,5.02408284865014,2.6855086508719275,0.4224466655972652,0.4071689496910995
hi,548.1643109564459,-3.962448963031525,4.782855809873917,4.7418505814313985,5.0559205577690545,5.283160554485816,3.9901211671785983,3.7389289450274212,3.859165781221421,2.735942024648674,2.2127819877427317,0.2280857055983745,0.6579871301908788
hi,554.9102653853412,-7.737483507765585,5.209916991176987,5.871737472097319,5.802946448951433,5.083933658081341,3.6339131382551404,2.456136671020399,2.3134636214493955,2.9036868798319855,2.0902546315719164,0.8268430848353354,0.33314031157917157
hi,586.7728695828362,-2.8140458568091073,5.175112186837609,6.697956746815853,4.9576447649726045,4.349033078062449,3.7717227613330593,3.765751060354793,4.74714341620186,4.0788681460937415,2.4012340174746445,0.3031175839438056,-0.39461652903899846
hi,583.1400614335693,-5.964413030098861,6.1141858723028495,6.350656750802459,6.2773907770654525,4.473427399265432,2.7251827718925803,3.385223240792593,3.755644953439827,2.3995211102323886,2.3584564965826136,0.84023681033724,0.6973782110538718
hi,549.2606545746748,-5.824085752992387,5.02655753664,4.795780563979738,5.867208575670098,4.1206325922624085,3.294845779835919,2.814083308540635,3.484782439222018,3.481175867024003,2.4187366943495316,0.12641777203154625,-0.1426674532065011
hi,544.9467388157193,-6.933381905836153,5.94080895702737,6.504307856599915,6.311968272797724,4.056581101438118,3.9918750767372746,3.4914436010939482,3.991590311125263,2.98031135837906,2.894423649969033,1.1190329996460893,0.4356276306818252
hi,548.360832744131,-5.4283311776262195,3.1221434237031467,4.6850928445816145,5.075363105341639,4.282265439804711,3.7989532236142765,3.4010137504646796,4.172513999701831,4.0568125053036646,3.6650154812501228,2.1153219316931704,0.49413670003596444
hi,548.4683345755983,-8.050360976051058,5.065616878282846,4.75872363756398,5.321157677560581,3.192937042109044,3.5071071666413243,4.0837612194487285,4.008545177644049,3.8242117653745495,3.2851185244158287,0.24374716207909053,-0.24665997125262074
hi,544.3485394583378,-3.478673132236329,5.656673339894091,4.925228254433906,5.732147059718528,3.9283478988786182,3.5979433161352325,3.454031866156491,4.169536718695349,2.851643137135323,2.549834212652584,0.14394263436557075,-0.7303634843452489
hi,551.523403037588,-6.015035650103149,3.5181199109252397,5.401281189044953,5.419332856675634,4.920050659548684,3.3877519370729203,2.5606612141977987,3.4127603934792408,3.9803208834526185,2.3313789121544772,0.8465630797516859,0.25045829341692105
hi,546.3746787193365,-5.568564710324651,3.8359095012399447,3.912041865989286,8.259303965908602,6.94996475933535,4.417136364123667,3.625826747395191,4.284216202964723,3.9066018033016885,2.011197214519308,-0.0470297328129714,0.2666388783996343
hi,549.057351710211,-5.355371821634895,5.285671359682089,3.8405210187203433,5.3659116346406,5.241794405448141,3.567722835445995,3.089475107766484,4.348768844330797,4.715467263715386,3.4993502379021386,1.5926988293117237,0.47213918621426565
hi,543.5527556365835,-4.910496011491482,7.770822678626322,5.946576929532192,6.837017485476162,4.304323782230927,2.8070330470174714,3.1661176552965298,4.552485661910316,4.73506621594373,2.4432696786202897,-0.08911110541881051,0.33513357776870656
hi,577.8217995803393,-7.055143035728818,6.633641537569261,5.370142710758945,5.527607204817118,5.70668506714515,4.995016467995386,4.575935648502288,3.7913414361167135,3.1255687819524436,2.482212352947645,1.0215424177352315,0.5273806709488529
hi,552.4702787740146,-7.752543857213345,5.119945425517242,4.570208033869818,5.11778435950969,3.286806722895694,3.596078712341752,2.8928946339735617,3.9841828463246216,4.417111831632186,2.6132315342144192,0.5274365599618385,-0.18526839721381094
hi,549.1446217411573,-7.908828607525841,3.95467646080305,5.138914896463714,5.544292667445186,3.805214782053323,3.6445318858177114,3.5521278650638735,3.930941004191544,4.0275643478709195,2.175934573798303,-0.1720386586980993,-0.2073634160677571
hi,543.4987943818609,-4.180697183668222,6.842082772979838,6.0540247296360725,5.819942928199648,3.67562627309964,2.689775942298949,3.101520839307213,3.9870189133829648,4.8076547212810805,3.0485270928680688,-0.1359309081683513,0.23639798014999336
hi,575.6023554372971,-6.110558019934491,5.497103748333618,6.518479961984344,7.18170651021285,4.900624691005202,3.7565387165413995,4.003161076147867,5.334307650988688,4.604010304650634,3.856647304142154,1.2786977471073424,-0.27492705447236077
hi,540.2634760174867,-5.994418215907563,4.293521939392363,4.610110374791342,5.843795327682136,4.8540746592000765,4.18258121417823,4.807509165816294,4.341734411329998,4.055466596457876,3.7266171497752048,2.0230146026746496,0.7532685231730163
hi,547.1776010678899,-6.256431120035762,5.11002524805888,4.8523321013897736,5.320320889374631,4.183660461948728,3.2168504938610187,3.3986666644229526,3.3310090604728178,3.9307670200016407,2.877484636950566,1.2013839939396735,1.5391259334479077
hi,550.0596173890458,-3.665951960373121,4.199636689870525,5.291738335406826,7.9970718203857984,4.9752041937833305,2.3389688981636105,1.344687786437424,3.943808118739698,4.138858049593033,1.505793635254081,-1.1739703544135676,0.8260064847354265
hi,601.9520632659004,-4.935607497185535,-0.4884367287870699,4.363782472019933,3.932461979014212,3.8048478306180638,3.3758878726968504,2.7615057703855737,2.6037949494177415,2.12249581172979,1.514085726961202,0.31463062241735074,-0.7508337298517809
hi,589.4478272532989,-4.80154837824991,4.678440758214981,5.75881473716629,6.155999514533839,3.704015434614975,3.3693161807064396,3.394022516676273,3.394381073348594,3.744548505454304,3.093169526276565,0.5439610721654322,0.04610736932912651
hi,578.8776376381038,-3.466193756003575,6.6256849332729075,7.204808108469351,7.233941875098871,3.2128351745151527,3.4615095397391684,3.6888796757586686,3.520714720466186,4.659917956456086,3.351928281642955,0.21974004923569623,-0.5595221757281781
hi,548.4778752742365,-8.009109351056601,5.178948007668408,6.498977960523948,7.701574416620913,5.502599062039012,4.13686864941749,3.1338664344046805,3.4783244397964665,4.338455681075397,2.040517266006569,0.8458718689949194,0.5098763460246758
hi,550.328240715752,-3.663296112145167,4.29122574672644,3.7996272481350992,5.233890203525759,4.328546710599774,2.239337159478225,2.290901495266178,4.499609010482226,4.679818939738956,3.7127598880516235,0.8425223587856348,-0.7063596909342813
hi,544.6777798696234,-3.557945825115855,8.285462071237525,5.726173674337684,5.740441336732797,4.848520237962397,3.8894165970496886,3.9027987009616254,3.0897328985867,2.845846727216662,2.6230277442548573,0.20945838867373645,0.2345880299529277
hi,533.9398196523442,-8.75174136405219,7.287345810646887,6.858117302926535,6.474017795353751,5.483672034658868,5.685049504966576,4.201240993118068,3.7799367965547574,3.899882766849897,2.1580948469411467,-0.17711638806730434,0.5767036771619036
hi,550.1148745229365,-2.5683063252319016,5.955271505753327,5.872757850975544,6.118482815073255,5.15032757147392,3.5927631470256447,3.157039205645768,4.599651642122955,4.086865392205091,3.397808630798531,1.0918098769002764,0.16881237576924946
hi,578.7707472609698,-0.8678865872328227,5.190828333592366,6.904706750189794,6.244184923751458,5.187528396613445,3.4826398241903025,3.4497158800544927,4.608060208006096,4.78072131293238,2.9567461014545415,1.3934634804763384,0.6382541308670202
